Boundary Representation Log
n=25, generations=200, population=200
crossover_prob=0.8, mutation_prob=0.2, indpb=0.2, seed=12369
================================================================================

Gen 40: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (-0.950265,-0.311442), (-0.988756,-0.149536), (0.992683,-0.120754), (0.999893,-0.014600), (0.272942,0.962030), (0.650198,0.759765), (-0.365264,-0.930904), (-0.076191,0.997093), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (0.499945,-0.866057), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.994876,0.101102), (-0.578157,-0.815925), (-0.169510,-0.985528), (-0.999619,-0.027605), (0.747382,0.664395), (0.414478,0.910059)]
Gen 41: [(0.152005,0.988380), (-0.973538,0.228527), (0.410331,0.911937), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.998906,-0.046760), (0.993685,0.112204), (0.973780,-0.227493), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (0.499945,-0.866057), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.994876,0.101102), (-0.794120,-0.607761), (-0.731634,-0.681697), (-0.549660,-0.835389), (-0.032988,0.999456), (-0.888445,0.458983)]
Gen 42: [(0.152005,0.988380), (-0.973538,0.228527), (0.410331,0.911937), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.998906,-0.046760), (0.272942,0.962030), (0.973780,-0.227493), (0.920834,0.389956), (0.655352,-0.755324), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (0.499945,-0.866057), (0.760465,-0.649379), (-0.203354,0.979105), (-0.773947,0.633250), (-0.994876,0.101102), (0.760521,0.649314), (-0.731634,-0.681697), (-0.549660,-0.835389), (-0.032988,0.999456), (-0.888445,0.458983)]
Gen 43: [(0.152005,0.988380), (-0.973538,0.228527), (0.410331,0.911937), (0.999958,-0.009139), (0.993730,-0.111806), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.998906,-0.046760), (0.899058,-0.437829), (0.973780,-0.227493), (-0.365264,-0.930904), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (0.499945,-0.866057), (0.760465,-0.649379), (-0.203354,0.979105), (-0.773947,0.633250), (-0.994876,0.101102), (0.760521,0.649314), (-0.731634,-0.681697), (-0.549660,-0.835389), (-0.032988,0.999456), (-0.888445,0.458983)]
Gen 44: [(0.968766,0.247977), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (-0.950265,-0.311442), (-0.988756,-0.149536), (0.520325,0.853969), (-0.998906,-0.046760), (0.899058,-0.437829), (0.199702,-0.979857), (0.920834,0.389956), (-0.076191,0.997093), (0.039854,-0.999206), (-0.475905,0.879497), (-0.944573,0.328301), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (-0.773947,0.633250), (-0.326584,0.945168), (-0.794120,-0.607761), (-0.850820,-0.525457), (-0.549660,-0.835389), (0.999263,0.038381), (0.414478,0.910059)]
Gen 45: [(0.152005,0.988380), (-0.973538,0.228527), (0.562889,-0.826532), (0.938645,-0.344885), (-0.950265,-0.311442), (-0.988756,-0.149536), (0.520325,0.853969), (-0.998906,-0.046760), (0.899058,-0.437829), (0.650198,0.759765), (0.920834,0.389956), (-0.076191,0.997093), (0.039854,-0.999206), (-0.475905,0.879497), (-0.944573,0.328301), (-0.773893,0.633316), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.326584,0.945168), (0.438466,-0.898748), (-0.850820,-0.525457), (-0.549660,-0.835389), (0.999263,0.038381), (0.414478,0.910059)]
Gen 46: [(0.152005,0.988380), (-0.973538,0.228527), (0.562889,-0.826532), (-0.363333,0.931659), (0.993730,-0.111806), (-0.988756,-0.149536), (0.520325,0.853969), (-0.998906,-0.046760), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.854998,0.518631), (-0.926296,0.376796), (-0.475905,0.879497), (-0.657652,0.753321), (-0.773893,0.633316), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.161419,-0.986886), (0.115111,-0.993353), (-0.731634,-0.681697), (-0.549660,-0.835389), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 47: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (-0.950265,-0.311442), (-0.988756,-0.149536), (0.520325,0.853969), (-0.998906,-0.046760), (0.899058,-0.437829), (0.650198,0.759765), (0.920834,0.389956), (-0.076191,0.997093), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.773893,0.633316), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.326584,0.945168), (0.438466,-0.898748), (-0.850820,-0.525457), (-0.549660,-0.835389), (0.999263,0.038381), (0.414478,0.910059)]
Gen 48: [(0.152005,0.988380), (-0.973538,0.228527), (0.562889,-0.826532), (0.938645,-0.344885), (-0.950265,-0.311442), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.998906,-0.046760), (0.899058,-0.437829), (0.973780,-0.227493), (0.920834,0.389956), (-0.076191,0.997093), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.773893,0.633316), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.994876,0.101102), (-0.864881,0.501976), (-0.850820,-0.525457), (-0.549660,-0.835389), (0.999263,0.038381), (0.414478,0.910059)]
Gen 49: [(-0.897094,-0.441840), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (-0.950265,-0.311442), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.998906,-0.046760), (0.899058,-0.437829), (0.650198,0.759765), (0.933180,0.359410), (-0.076191,0.997093), (0.208016,0.978125), (-0.475905,0.879497), (-0.657652,0.753321), (-0.773893,0.633316), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.994876,0.101102), (0.438466,-0.898748), (-0.169510,-0.985528), (-0.549660,-0.835389), (0.999263,0.038381), (0.789691,0.613504)]
Gen 50: [(-0.897094,-0.441840), (-0.973538,0.228527), (0.410331,0.911937), (0.938645,-0.344885), (-0.950265,-0.311442), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.998906,-0.046760), (0.993685,0.112204), (0.973780,-0.227493), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.994876,0.101102), (-0.794120,-0.607761), (-0.489731,-0.871874), (0.297176,0.954823), (-0.032988,0.999456), (0.789691,0.613504)]
Gen 51: [(-0.897094,-0.441840), (-0.973538,0.228527), (-0.667747,-0.744389), (-0.518795,0.854899), (-0.950265,-0.311442), (-0.988756,-0.149536), (0.520325,0.853969), (-0.998906,-0.046760), (0.899058,-0.437829), (0.973780,-0.227493), (0.970540,0.240939), (0.854998,0.518631), (0.039854,-0.999206), (0.159446,0.987207), (-0.657652,0.753321), (0.499945,-0.866057), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.994876,0.101102), (-0.794120,-0.607761), (-0.161602,-0.986856), (0.041188,0.999151), (0.999263,0.038381), (0.789691,0.613504)]
Gen 52: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.998906,-0.046760), (0.686408,-0.727217), (0.973780,-0.227493), (0.933180,0.359410), (0.992019,0.126090), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (-0.773947,0.633250), (-0.994876,0.101102), (-0.794120,-0.607761), (0.568364,-0.822777), (-0.549660,-0.835389), (-0.032988,0.999456), (0.789691,0.613504)]
Gen 53: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.998906,-0.046760), (0.686408,-0.727217), (0.973780,-0.227493), (0.933180,0.359410), (0.992019,0.126090), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (-0.773947,0.633250), (-0.994876,0.101102), (-0.794120,-0.607761), (0.568364,-0.822777), (-0.549660,-0.835389), (-0.032988,0.999456), (0.789691,0.613504)]
Gen 54: [(0.152005,0.988380), (-0.973538,0.228527), (0.562889,-0.826532), (0.938645,-0.344885), (-0.950265,-0.311442), (-0.988756,-0.149536), (0.520325,0.853969), (-0.998906,-0.046760), (0.993685,0.112204), (0.973780,-0.227493), (0.920834,0.389956), (0.854998,0.518631), (-0.926296,0.376796), (-0.475905,0.879497), (-0.657652,0.753321), (-0.773893,0.633316), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.161419,-0.986886), (0.438466,-0.898748), (-0.850820,-0.525457), (-0.549660,-0.835389), (-0.032988,0.999456), (0.789691,0.613504)]
Gen 55: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (-0.950265,-0.311442), (-0.988756,-0.149536), (0.520325,0.853969), (-0.998906,-0.046760), (0.686408,-0.727217), (0.650198,0.759765), (0.933180,0.359410), (0.992019,0.126090), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.994876,0.101102), (0.438466,-0.898748), (-0.850820,-0.525457), (-0.549660,-0.835389), (-0.032988,0.999456), (0.789691,0.613504)]
Gen 56: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (-0.950265,-0.311442), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.998906,-0.046760), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.161419,-0.986886), (0.438466,-0.898748), (-0.850820,-0.525457), (-0.549660,-0.835389), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 57: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.998906,-0.046760), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.161419,-0.986886), (0.438466,-0.898748), (-0.850820,-0.525457), (-0.549660,-0.835389), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 58: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.566887,0.823795), (0.716921,0.697155), (0.973780,-0.227493), (0.920834,0.389956), (0.992019,0.126090), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.994876,0.101102), (0.438466,-0.898748), (-0.850820,-0.525457), (-0.549660,-0.835389), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 59: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.520325,0.853969), (-0.566887,0.823795), (0.716921,0.697155), (0.973780,-0.227493), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.994876,0.101102), (0.608528,0.793532), (-0.850820,-0.525457), (-0.549660,-0.835389), (-0.032988,0.999456), (0.789691,0.613504)]
Gen 60: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.520325,0.853969), (-0.566887,0.823795), (0.993685,0.112204), (0.973780,-0.227493), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.994876,0.101102), (0.608528,0.793532), (-0.850820,-0.525457), (-0.549660,-0.835389), (-0.032988,0.999456), (0.789691,0.613504)]
Gen 61: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.566887,0.823795), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.655352,-0.755324), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.994876,0.101102), (0.438466,-0.898748), (-0.850820,-0.525457), (0.297176,0.954823), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 62: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.566887,0.823795), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.655352,-0.755324), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.994876,0.101102), (0.438466,-0.898748), (-0.850820,-0.525457), (0.297176,0.954823), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 63: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.520325,0.853969), (-0.566887,0.823795), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.994876,0.101102), (0.438466,-0.898748), (-0.850820,-0.525457), (-0.376363,-0.926472), (-0.032988,0.999456), (0.789691,0.613504)]
Gen 64: [(0.152005,0.988380), (-0.973538,0.228527), (-0.781098,0.624409), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.520325,0.853969), (-0.422025,-0.906584), (0.993685,0.112204), (0.973780,-0.227493), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.326584,0.945168), (0.438466,-0.898748), (-0.850820,-0.525457), (-0.549660,-0.835389), (-0.032988,0.999456), (0.789691,0.613504)]
Gen 65: [(0.152005,0.988380), (-0.973538,0.228527), (-0.781098,0.624409), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.520325,0.853969), (-0.422025,-0.906584), (0.993685,0.112204), (0.973780,-0.227493), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.326584,0.945168), (0.438466,-0.898748), (-0.850820,-0.525457), (-0.549660,-0.835389), (-0.032988,0.999456), (0.789691,0.613504)]
Gen 66: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.422025,-0.906584), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.994876,0.101102), (0.438466,-0.898748), (-0.850820,-0.525457), (0.297176,0.954823), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 67: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.422025,-0.906584), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.326584,0.945168), (0.438466,-0.898748), (-0.850820,-0.525457), (0.297176,0.954823), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 68: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.422025,-0.906584), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.326584,0.945168), (0.438466,-0.898748), (-0.850820,-0.525457), (0.297176,0.954823), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 69: [(0.152005,0.988380), (-0.973538,0.228527), (0.562889,-0.826532), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.422025,-0.906584), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.326584,0.945168), (0.438466,-0.898748), (-0.850820,-0.525457), (0.297176,0.954823), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 70: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.422025,-0.906584), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.994876,0.101102), (0.438466,-0.898748), (-0.850820,-0.525457), (-0.549660,-0.835389), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 71: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.520325,0.853969), (-0.422025,-0.906584), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.994876,0.101102), (0.438466,-0.898748), (-0.850820,-0.525457), (-0.549660,-0.835389), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 72: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.422025,-0.906584), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.326584,0.945168), (0.438466,-0.898748), (-0.850820,-0.525457), (-0.549660,-0.835389), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 73: [(0.152005,0.988380), (-0.973538,0.228527), (-0.781098,0.624409), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.422025,-0.906584), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.994876,0.101102), (0.438466,-0.898748), (-0.850820,-0.525457), (0.297176,0.954823), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 74: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.422025,-0.906584), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.326584,0.945168), (0.438466,-0.898748), (-0.850820,-0.525457), (0.297176,0.954823), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 75: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.520325,0.853969), (-0.422025,-0.906584), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.994876,0.101102), (0.438466,-0.898748), (-0.850820,-0.525457), (-0.549660,-0.835389), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 76: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.422025,-0.906584), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.326584,0.945168), (0.438466,-0.898748), (-0.850820,-0.525457), (-0.549660,-0.835389), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 77: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.520325,0.853969), (-0.422025,-0.906584), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.326584,0.945168), (0.438466,-0.898748), (-0.850820,-0.525457), (0.297176,0.954823), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 78: [(0.152005,0.988380), (-0.973538,0.228527), (-0.920538,-0.390652), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.422025,-0.906584), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.994876,0.101102), (0.438466,-0.898748), (-0.850820,-0.525457), (-0.549660,-0.835389), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 79: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.422025,-0.906584), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.994876,0.101102), (0.438466,-0.898748), (-0.850820,-0.525457), (-0.549660,-0.835389), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 80: [(0.152005,0.988380), (-0.973538,0.228527), (-0.781098,0.624409), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.422025,-0.906584), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.994876,0.101102), (0.438466,-0.898748), (-0.850820,-0.525457), (0.297176,0.954823), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 81: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.520325,0.853969), (-0.422025,-0.906584), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.994876,0.101102), (0.438466,-0.898748), (-0.850820,-0.525457), (-0.549660,-0.835389), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 82: [(0.152005,0.988380), (-0.973538,0.228527), (-0.667747,-0.744389), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.422025,-0.906584), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.994876,0.101102), (0.438466,-0.898748), (-0.850820,-0.525457), (0.297176,0.954823), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 83: [(0.152005,0.988380), (-0.973538,0.228527), (-0.920538,-0.390652), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.520325,0.853969), (-0.422025,-0.906584), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.326584,0.945168), (0.438466,-0.898748), (-0.850820,-0.525457), (-0.549660,-0.835389), (-0.032988,0.999456), (0.414478,0.910059)]
Gen 84: [(0.152005,0.988380), (-0.973538,0.228527), (-0.920538,-0.390652), (0.938645,-0.344885), (0.993730,-0.111806), (-0.988756,-0.149536), (0.324334,-0.945943), (-0.422025,-0.906584), (0.993685,0.112204), (0.650198,0.759765), (0.920834,0.389956), (0.854998,0.518631), (0.039854,-0.999206), (-0.475905,0.879497), (-0.657652,0.753321), (-0.902179,0.431362), (0.760465,-0.649379), (-0.203354,0.979105), (0.832479,-0.554057), (-0.326584,0.945168), (0.438466,-0.898748), (-0.850820,-0.525457), (-0.549660,-0.835389), (-0.032988,0.999456), (0.414478,0.910059)]
