Cartesian Representation Log
n=25, generations=200, population=200
crossover_prob=0.8, mutation_prob=0.2, indpb=0.2, seed=42
================================================================================

Gen 23: [(-0.486104,0.609878), (0.334937,-0.828585), (-0.195032,0.176837), (-0.221687,-0.059106), (0.633457,-0.121860), (0.688651,-0.564315), (0.377984,-0.511799), (-0.434336,-0.043362), (0.826708,-0.112452), (0.618976,0.321817), (0.324412,-0.104098), (0.800237,-0.364428), (0.195570,0.406573), (0.983325,-0.169839), (-0.168378,-0.869880), (-0.237858,-0.426953), (-0.154110,0.659499), (-0.284856,0.483058), (-0.668729,0.268625), (0.829172,0.291155), (-0.722981,-0.313409), (0.017026,-0.283158), (0.543003,0.470374), (0.112371,0.891886), (0.092027,0.627018)]
Gen 24: [(0.131217,-0.611544), (0.175952,-0.062343), (0.660141,0.502691), (-0.859269,-0.165821), (0.633457,-0.121860), (-0.207384,-0.027285), (-0.748152,0.129156), (-0.952560,-0.038385), (-0.047475,-0.842090), (0.690560,-0.674306), (0.733935,0.009447), (0.433249,0.023119), (-0.185263,-0.695944), (-0.475002,0.650457), (0.585437,0.296958), (-0.286083,0.830202), (0.894327,0.061740), (0.479826,-0.239167), (-0.668729,0.268625), (-0.379027,-0.837572), (-0.722981,-0.313409), (-0.663582,-0.085357), (0.531736,-0.563600), (0.112371,0.891886), (-0.730095,-0.485768)]
Gen 25: [(-0.486104,0.609878), (-0.865372,0.073764), (-0.122066,-0.651350), (0.560932,-0.571877), (0.077132,-0.847957), (-0.077470,0.099329), (-0.231547,0.273525), (0.388490,-0.760833), (-0.668037,-0.721530), (0.618976,0.321817), (0.733935,0.009447), (0.433249,0.023119), (-0.352693,0.408108), (0.983325,-0.169839), (0.616921,-0.747628), (-0.237858,-0.426953), (-0.536289,-0.189905), (0.305027,0.336856), (-0.668729,0.268625), (-0.007343,0.749986), (-0.722981,-0.313409), (-0.663582,-0.085357), (0.543003,0.470374), (0.499365,-0.366241), (-0.320767,0.875170)]
Gen 26: [(-0.486104,0.609878), (-0.865372,0.073764), (-0.122066,-0.651350), (0.560932,-0.571877), (0.077132,-0.847957), (-0.077470,0.099329), (-0.231547,0.273525), (0.388490,-0.760833), (-0.668037,-0.721530), (0.618976,0.321817), (0.733935,0.009447), (0.433249,0.023119), (-0.352693,0.408108), (0.983325,-0.169839), (0.616921,-0.747628), (-0.237858,-0.426953), (-0.536289,-0.189905), (0.305027,0.336856), (-0.668729,0.268625), (-0.007343,0.749986), (-0.722981,-0.313409), (-0.663582,-0.085357), (0.543003,0.470374), (0.499365,-0.366241), (-0.320767,0.875170)]
Gen 27: [(-0.486104,0.609878), (-0.865372,0.073764), (-0.122066,-0.651350), (0.560932,-0.571877), (0.077132,-0.847957), (-0.077470,0.099329), (-0.231547,0.273525), (0.388490,-0.760833), (-0.668037,-0.721530), (0.618976,0.321817), (0.733935,0.009447), (0.433249,0.023119), (-0.352693,0.408108), (0.983325,-0.169839), (0.616921,-0.747628), (-0.237858,-0.426953), (-0.536289,-0.189905), (0.305027,0.336856), (-0.668729,0.268625), (-0.007343,0.749986), (-0.722981,-0.313409), (-0.663582,-0.085357), (0.543003,0.470374), (0.499365,-0.366241), (-0.320767,0.875170)]
Gen 28: [(0.131217,-0.611544), (-0.865372,0.073764), (-0.110689,0.645152), (0.560932,-0.571877), (0.077132,-0.847957), (-0.207384,-0.027285), (-0.541761,-0.549958), (0.388490,-0.760833), (-0.668037,-0.721530), (-0.089983,-0.153985), (0.733935,0.009447), (-0.764823,0.592222), (0.195570,0.406573), (0.335173,0.509101), (0.480858,0.172858), (-0.153250,0.976560), (-0.457950,-0.267124), (-0.284856,0.483058), (-0.668729,0.268625), (-0.079008,0.435903), (-0.722981,-0.313409), (0.266153,0.096713), (0.872672,-0.261858), (0.112371,0.891886), (-0.320767,0.875170)]
Gen 29: [(0.312038,0.253999), (-0.865372,0.073764), (0.509944,-0.173544), (-0.859269,-0.165821), (-0.527157,0.285301), (-0.077470,0.099329), (0.633336,0.709758), (0.388490,-0.760833), (-0.668037,-0.721530), (0.881424,0.394226), (0.072021,0.170161), (0.292794,-0.321851), (0.202465,-0.188268), (0.335173,0.509101), (0.480858,0.172858), (-0.237858,-0.426953), (-0.457950,-0.267124), (-0.284856,0.483058), (-0.106375,-0.201644), (0.945165,-0.065613), (-0.722981,-0.313409), (-0.046625,-0.881036), (0.872672,-0.261858), (0.499365,-0.366241), (-0.320767,0.875170)]
Gen 30: [(0.131217,-0.611544), (-0.865372,0.073764), (-0.110689,0.645152), (-0.859269,-0.165821), (-0.705406,0.706295), (-0.027098,0.137048), (-0.231547,0.273525), (0.139715,0.751937), (-0.668037,-0.721530), (0.618976,0.321817), (0.733935,0.009447), (0.433249,0.023119), (0.195570,0.406573), (0.335173,0.509101), (0.616921,-0.747628), (-0.237858,-0.426953), (-0.457950,-0.267124), (0.417731,-0.662076), (-0.106375,-0.201644), (-0.079008,0.435903), (-0.722981,-0.313409), (0.266153,0.096713), (0.521438,-0.126109), (0.499365,-0.366241), (-0.320767,0.875170)]
Gen 31: [(0.131217,-0.611544), (-0.865372,0.073764), (-0.122066,-0.651350), (-0.859269,-0.165821), (-0.527157,0.285301), (-0.027098,0.137048), (0.633336,0.709758), (0.388490,-0.760833), (-0.047475,-0.842090), (0.881424,0.394226), (0.733935,0.009447), (0.098556,-0.004895), (0.202465,-0.188268), (0.335173,0.509101), (0.480858,0.172858), (-0.237858,-0.426953), (-0.457950,-0.267124), (0.305027,0.336856), (-0.106375,-0.201644), (-0.079008,0.435903), (-0.722981,-0.313409), (0.290143,0.018317), (0.872672,-0.261858), (0.499365,-0.366241), (0.092027,0.627018)]
Gen 32: [(-0.486104,0.609878), (-0.865372,0.073764), (0.660141,0.502691), (-0.859269,-0.165821), (-0.705406,0.706295), (-0.027098,0.137048), (-0.231547,0.273525), (0.139715,0.751937), (-0.668037,-0.721530), (0.881424,0.394226), (0.733935,0.009447), (0.433249,0.023119), (0.202465,-0.188268), (0.335173,0.509101), (0.616921,-0.747628), (-0.237858,-0.426953), (-0.457950,-0.267124), (0.417731,-0.662076), (-0.106375,-0.201644), (-0.079008,0.435903), (-0.722981,-0.313409), (0.266153,0.096713), (0.826409,-0.390900), (0.499365,-0.366241), (-0.320767,0.875170)]
