Polar Representation Log
n=5, generations=200, population=200
crossover_prob=0.7, mutation_prob=0.2, indpb=0.2, seed=42
================================================================================

Gen 174: [(-0.630747,-0.762440), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
Gen 175: [(-0.630747,-0.762440), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
Gen 176: [(-0.630747,-0.762440), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
Gen 177: [(-0.630747,-0.762440), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
Gen 178: [(-0.630747,-0.762440), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
Gen 179: [(-0.630747,-0.762440), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
Gen 180: [(-0.630747,-0.762440), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
Gen 181: [(-0.630747,-0.762440), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
Gen 182: [(-0.630747,-0.762440), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
Gen 183: [(-0.630747,-0.762440), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
Gen 184: [(-0.630747,-0.762440), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
Gen 185: [(-0.630747,-0.762440), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
Gen 186: [(-0.630747,-0.762440), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
Gen 187: [(-0.630747,-0.762440), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
Gen 188: [(-0.630747,-0.762440), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
Gen 189: [(-0.630747,-0.762440), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
Gen 190: [(-0.443354,-0.882713), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
Gen 191: [(-0.630747,-0.762440), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
Gen 192: [(-0.630747,-0.762440), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
Gen 193: [(-0.630747,-0.762440), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
Gen 194: [(-0.630747,-0.762440), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
Gen 195: [(-0.630747,-0.762440), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
Gen 196: [(-0.630747,-0.762440), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
Gen 197: [(-0.630747,-0.762440), (0.673686,0.709009), (0.927993,-0.315091), (-0.734262,0.668299), (-0.007778,-0.000503)]
