Cartesian Representation Log
n=5, generations=200, population=200
crossover_prob=0.8, mutation_prob=0.2, indpb=0.2, seed=12369
================================================================================

Gen 73: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 74: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 75: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 76: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 77: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 78: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 79: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 80: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 81: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 82: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 83: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 84: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 85: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 86: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 87: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 88: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 89: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 90: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 91: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 92: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 93: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 94: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 95: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 96: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 97: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 98: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 99: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 100: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 101: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 102: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 103: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 104: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 105: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 106: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 107: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 108: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 109: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 110: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 111: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 112: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 113: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 114: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 115: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 116: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 117: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 118: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 119: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 120: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 121: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 122: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 123: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 124: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 125: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 126: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 127: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 128: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 129: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 130: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 131: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 132: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 133: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 134: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 135: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 136: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
